,Date,Usage (kWh),Cost ($),Hi,Low
2030,2021-01-11 14:00:00,0.8,0.1,44,36
2031,2021-01-11 15:00:00,1.2,0.14,44,36
2032,2021-01-11 16:00:00,0.7,0.09,44,36
2033,2021-01-11 17:00:00,0.8,0.11,44,36
2034,2021-01-11 18:00:00,2.4,0.3,44,36
2035,2021-01-11 19:00:00,1.0,0.12,44,36
2036,2021-01-11 20:00:00,0.8,0.1,44,36
2037,2021-01-11 21:00:00,0.8,0.11,44,36
2038,2021-01-11 22:00:00,0.6,0.08,44,36
2039,2021-01-11 23:00:00,1.0,0.13,44,36
2040,2021-01-12 00:00:00,1.5,0.2,49,33
2041,2021-01-12 01:00:00,0.8,0.11,49,33
2042,2021-01-12 02:00:00,1.9,0.24,49,33
2043,2021-01-12 03:00:00,1.5,0.19,49,33
2044,2021-01-12 04:00:00,1.4,0.18,49,33
2045,2021-01-12 05:00:00,1.2,0.15,49,33
2046,2021-01-12 06:00:00,1.2,0.15,49,33
2047,2021-01-12 07:00:00,1.5,0.19,49,33
2048,2021-01-12 08:00:00,0.4,0.05,49,33
2049,2021-01-12 09:00:00,1.1,0.15,49,33
2050,2021-01-12 10:00:00,0.7,0.09,49,33
2051,2021-01-12 11:00:00,1.2,0.16,49,33
2052,2021-01-12 12:00:00,0.8,0.1,49,33
2053,2021-01-12 13:00:00,0.7,0.09,49,33
2054,2021-01-12 14:00:00,0.7,0.09,49,33
2055,2021-01-12 15:00:00,0.7,0.09,49,33
2056,2021-01-12 16:00:00,1.2,0.15,49,33
2057,2021-01-12 17:00:00,0.7,0.09,49,33
2058,2021-01-12 18:00:00,1.1,0.14,49,33
2059,2021-01-12 19:00:00,0.9,0.11,49,33
2060,2021-01-12 20:00:00,0.8,0.1,49,33
2061,2021-01-12 21:00:00,0.7,0.08,49,33
2062,2021-01-12 22:00:00,1.3,0.16,49,33
2063,2021-01-12 23:00:00,0.4,0.05,49,33
2064,2021-01-13 00:00:00,0.3,0.05,59,38
2065,2021-01-13 01:00:00,0.3,0.04,59,38
2066,2021-01-13 02:00:00,0.3,0.04,59,38
2067,2021-01-13 03:00:00,0.4,0.05,59,38
2068,2021-01-13 04:00:00,0.3,0.04,59,38
2069,2021-01-13 05:00:00,0.3,0.04,59,38
2070,2021-01-13 06:00:00,0.8,0.11,59,38
2071,2021-01-13 07:00:00,0.3,0.04,59,38
2072,2021-01-13 08:00:00,0.6,0.07,59,38
2073,2021-01-13 09:00:00,0.6,0.08,59,38
2074,2021-01-13 10:00:00,0.7,0.08,59,38
2075,2021-01-13 11:00:00,0.7,0.09,59,38
2076,2021-01-13 12:00:00,1.7,0.23,59,38
2077,2021-01-13 13:00:00,1.0,0.13,59,38
2078,2021-01-13 14:00:00,3.0,0.39,59,38
2079,2021-01-13 15:00:00,1.0,0.12,59,38
2080,2021-01-13 16:00:00,0.8,0.1,59,38
2081,2021-01-13 17:00:00,0.7,0.09,59,38
2082,2021-01-13 18:00:00,2.1,0.27,59,38
2083,2021-01-13 19:00:00,1.3,0.17,59,38
2084,2021-01-13 20:00:00,1.9,0.24,59,38
2085,2021-01-13 21:00:00,1.4,0.19,59,38
2086,2021-01-13 22:00:00,1.3,0.16,59,38
2087,2021-01-13 23:00:00,0.3,0.04,59,38
2088,2021-01-14 00:00:00,0.3,0.04,70,43
2089,2021-01-14 01:00:00,0.3,0.04,70,43
2090,2021-01-14 02:00:00,0.3,0.04,70,43
2091,2021-01-14 03:00:00,0.3,0.04,70,43
2092,2021-01-14 04:00:00,0.3,0.04,70,43
2093,2021-01-14 05:00:00,0.4,0.05,70,43
2094,2021-01-14 06:00:00,0.3,0.04,70,43
2095,2021-01-14 07:00:00,0.8,0.1,70,43
2096,2021-01-14 08:00:00,0.3,0.04,70,43
2097,2021-01-14 09:00:00,0.5,0.06,70,43
2098,2021-01-14 10:00:00,0.5,0.06,70,43
2099,2021-01-14 11:00:00,1.5,0.2,70,43
2100,2021-01-14 12:00:00,0.7,0.09,70,43
2101,2021-01-14 13:00:00,0.7,0.09,70,43
2102,2021-01-14 14:00:00,0.7,0.09,70,43
2103,2021-01-14 15:00:00,0.7,0.09,70,43
2104,2021-01-14 16:00:00,0.7,0.09,70,43
2105,2021-01-14 17:00:00,1.4,0.18,70,43
2106,2021-01-14 18:00:00,0.8,0.11,70,43
2107,2021-01-14 19:00:00,1.4,0.18,70,43
2108,2021-01-14 20:00:00,1.6,0.21,70,43
2109,2021-01-14 21:00:00,1.7,0.22,70,43
2110,2021-01-14 22:00:00,1.5,0.2,70,43
2111,2021-01-14 23:00:00,0.5,0.07,70,43
